posting_id,posted_on,title,seniority,city,country,remote,salary_min_usd,salary_max_usd,company_size,skills
J73146,2024-10-17,Staff Data Scientist,staff,Berlin,DE,hybrid,140000,186500,scaleup,sql|python|pytorch|experimentation
J73282,2024-10-17,Senior Data Platform Engineer,senior,Bengaluru,IN,hybrid,,,enterprise,terraform|kubernetes|spark|python|aws|observability
J72911,2024-10-18,Lead Data Engineer,lead,Amsterdam,NL,onsite,138500,184500,midmarket,spark|terraform|airflow|kafka|sql|python
J73312,2024-10-18,Data Scientist,mid,Austin,US,hybrid,114500,152500,scaleup,python|pytorch|experimentation|pandas|statistics
J73358,2024-10-18,Lead Machine Learning Engineer,lead,San Francisco,US,remote,294500,393000,enterprise,python|kubernetes|sql|mlflow|pytorch
J71923,2024-10-19,Lead Data Engineer,lead,Austin,US,remote,192500,257000,enterprise,kafka|python|aws|airflow
J70223,2024-10-20,Junior Data Analyst,junior,Amsterdam,NL,hybrid,,,midmarket,looker|excel|sql
J70892,2024-10-20,Junior Analytics Engineer,junior,Chicago,US,hybrid,68000,90500,midmarket,dbt|git|airflow|snowflake|python
J71850,2024-10-20,Senior Data Engineer,senior,Toronto,CA,hybrid,106000,141000,midmarket,sql|airflow|terraform|python|spark|aws
J70002,2024-10-21,Data Engineer,mid,Berlin,DE,hybrid,83000,110500,startup,aws|kafka|sql
J71112,2024-10-21,Analytics Engineer,mid,Bengaluru,IN,hybrid,34000,45500,midmarket,snowflake|airflow|dbt|sql|git
J73369,2024-10-21,Lead Data Engineer,lead,New York,US,hybrid,231000,308000,scaleup,kafka|spark|terraform|airflow|aws|python
J70987,2024-10-22,Junior Data Analyst,junior,Berlin,DE,hybrid,43000,57000,midmarket,sql|tableau|excel|statistics
J70274,2024-10-23,Senior Analytics Engineer,senior,London,GB,hybrid,,,midmarket,snowflake|dbt|sql|git|python|airflow
J70554,2024-10-23,Senior Analytics Engineer,senior,New York,US,remote,160000,213000,midmarket,airflow|python|snowflake|sql
J70604,2024-10-23,Data Analyst,mid,San Francisco,US,onsite,98000,131000,enterprise,excel|tableau|statistics
J71020,2024-10-23,Data Analyst,mid,Toronto,CA,hybrid,59500,79500,startup,tableau|sql|excel|looker
J73078,2024-10-23,Data Scientist,mid,New York,US,hybrid,147000,196000,midmarket,pytorch|sql|statistics|python
J73402,2024-10-23,Senior Data Scientist,senior,New York,US,remote,177000,236500,scaleup,statistics|experimentation|pytorch|pandas
J73464,2024-10-23,Junior Data Analyst,junior,Berlin,DE,hybrid,,,midmarket,python|looker|tableau|statistics|excel
J70280,2024-10-24,Staff Machine Learning Engineer,staff,New York,US,remote,252500,337000,midmarket,mlflow|pytorch|sql|python|aws|kubernetes
J70318,2024-10-24,Senior Data Engineer,senior,Chicago,US,hybrid,144000,192000,midmarket,python|spark|aws|terraform
J70690,2024-10-24,Data Analyst,mid,São Paulo,BR,remote,,,startup,statistics|tableau|sql|looker|excel
J71716,2024-10-24,Junior Data Scientist,junior,Bengaluru,IN,hybrid,,,startup,experimentation|pandas|sql|python|pytorch
J71731,2024-10-24,Senior BI Developer,senior,San Francisco,US,remote,123000,164000,startup,dax|modelling|excel
J73294,2024-10-24,Data Engineer,mid,San Francisco,US,hybrid,136000,181000,enterprise,sql|python|aws|spark|kafka
J73474,2024-10-24,Analytics Engineer,mid,Chicago,US,hybrid,102500,137000,enterprise,git|snowflake|dbt|python
J72154,2024-10-25,Senior Data Engineer,senior,Chicago,US,hybrid,144500,192500,scaleup,terraform|python|airflow|aws
J70806,2024-10-26,Machine Learning Engineer,mid,Bengaluru,IN,hybrid,45000,60000,scaleup,aws|pytorch|sql|python|kubernetes|mlflow
J71466,2024-10-26,Senior Data Scientist,senior,New York,US,hybrid,178500,238000,startup,sql|experimentation|statistics|pandas|python
J71898,2024-10-26,Data Analyst,mid,Bengaluru,IN,hybrid,25500,34000,enterprise,statistics|looker|python
J70098,2024-10-27,Data Scientist,mid,Berlin,DE,hybrid,93500,125000,scaleup,pytorch|statistics|experimentation|python
J71577,2024-10-27,Staff BI Developer,staff,Bengaluru,IN,remote,,,startup,dax|sql|excel|power bi
J72049,2024-10-27,Senior Machine Learning Engineer,senior,Bengaluru,IN,remote,56500,75500,midmarket,sql|aws|python|mlflow
J72526,2024-10-27,Lead Data Analyst,lead,New York,US,onsite,146000,195000,enterprise,tableau|python|statistics|excel
J70327,2024-10-28,Data Platform Engineer,mid,London,GB,hybrid,108500,144500,startup,aws|spark|observability|python|kubernetes
J70383,2024-10-28,Machine Learning Engineer,mid,London,GB,remote,118000,157500,enterprise,kubernetes|aws|sql
J71105,2024-10-28,Staff Analytics Engineer,staff,San Francisco,US,remote,184000,245500,enterprise,airflow|snowflake|python|git|sql|dbt
J71306,2024-10-28,Data Engineer,mid,San Francisco,US,remote,145000,193500,scaleup,airflow|aws|sql|spark|python
J71957,2024-10-28,BI Developer,mid,Chicago,US,remote,77500,103500,startup,sql|dax|power bi|excel|modelling
J70195,2024-10-29,Senior Data Scientist,senior,New York,US,onsite,175500,234000,midmarket,sql|experimentation|statistics|pytorch|python|pandas
J70360,2024-10-29,Data Analyst,mid,Chicago,US,remote,68000,91000,enterprise,sql|python|statistics
J70368,2024-10-29,Senior Data Scientist,senior,London,GB,hybrid,128000,170500,scaleup,pandas|python|statistics|experimentation
J71459,2024-10-29,Data Scientist,mid,San Francisco,US,hybrid,143500,191500,midmarket,python|pytorch|pandas
J72266,2024-10-29,Junior Data Engineer,junior,Chicago,US,hybrid,74000,98500,startup,python|spark|terraform
J72289,2024-10-29,Junior Research Scientist,junior,Berlin,DE,hybrid,83000,110500,enterprise,research|statistics|pytorch|jax
J72527,2024-10-29,Junior Machine Learning Engineer,junior,London,GB,remote,,,midmarket,mlflow|pytorch|aws
J70045,2024-10-30,Senior Data Scientist,senior,New York,US,hybrid,177000,236000,enterprise,experimentation|sql|python
J70658,2024-10-30,Senior BI Developer,senior,São Paulo,BR,hybrid,38500,51500,enterprise,sql|dax|excel|modelling
J71379,2024-10-30,Junior Research Scientist,junior,New York,US,hybrid,,,enterprise,pytorch|jax|statistics
J71969,2024-10-30,Junior Data Engineer,junior,Austin,US,onsite,77000,102500,enterprise,python|spark|kafka|sql|terraform
J73400,2024-10-30,Junior Data Analyst,junior,San Francisco,US,remote,72500,96500,scaleup,excel|sql|statistics|looker
J71538,2024-10-31,Junior Data Analyst,junior,Chicago,US,hybrid,48000,64000,scaleup,sql|tableau|looker|python|statistics|excel
J71553,2024-10-31,Analytics Engineer,mid,London,GB,remote,84000,112500,enterprise,airflow|python|sql|snowflake
J71563,2024-10-31,Senior Analytics Engineer,senior,Chicago,US,remote,116500,155500,scaleup,sql|dbt|airflow|git|snowflake|python
J72704,2024-10-31,Senior Data Engineer,senior,Bengaluru,IN,onsite,43500,58500,startup,python|spark|terraform
J72713,2024-10-31,BI Developer,mid,London,GB,hybrid,68500,91500,enterprise,modelling|dax|power bi|sql|excel
J73210,2024-10-31,Junior Data Analyst,junior,New York,US,onsite,,,startup,looker|python|sql|tableau|excel
J71539,2024-11-01,Data Scientist,mid,London,GB,hybrid,88500,117500,enterprise,experimentation|pandas|statistics|sql|python
J71562,2024-11-01,Machine Learning Engineer,mid,Bengaluru,IN,remote,42500,56500,scaleup,aws|pytorch|sql|mlflow|python
J71675,2024-11-01,Senior Data Analyst,senior,São Paulo,BR,hybrid,37500,50000,enterprise,sql|looker|excel|python
J72286,2024-11-01,Data Scientist,mid,San Francisco,US,hybrid,143000,190500,midmarket,pytorch|experimentation|sql|statistics|pandas|python
J72426,2024-11-01,Junior BI Developer,junior,Bengaluru,IN,hybrid,,,enterprise,power bi|modelling|excel|sql|dax
J70271,2024-11-02,Senior Data Scientist,senior,San Francisco,US,remote,194500,259000,startup,pandas|python|pytorch|experimentation|statistics
J72957,2024-11-02,Data Engineer,mid,Berlin,DE,hybrid,,,enterprise,sql|aws|python|spark|terraform|airflow
J73171,2024-11-02,Data Scientist,mid,New York,US,onsite,144000,192000,scaleup,pytorch|experimentation|python|sql|pandas
J72335,2024-11-03,Data Analyst,mid,San Francisco,US,hybrid,97500,130000,midmarket,python|statistics|tableau|looker|excel
J72610,2024-11-03,Senior BI Developer,senior,London,GB,hybrid,87000,116000,midmarket,sql|excel|modelling|power bi|dax
J70385,2024-11-04,Staff Data Engineer,staff,San Francisco,US,remote,236500,315500,scaleup,sql|python|spark|aws|terraform
J71029,2024-11-04,Lead Data Engineer,lead,Berlin,DE,remote,145500,193500,scaleup,airflow|kafka|terraform
J71055,2024-11-04,Junior Data Analyst,junior,Amsterdam,NL,onsite,46000,61000,enterprise,excel|statistics|sql|python|looker
J71906,2024-11-04,Senior Machine Learning Engineer,senior,Bengaluru,IN,hybrid,,,startup,sql|pytorch|mlflow|kubernetes|python|aws
J73438,2024-11-04,Machine Learning Engineer,mid,New York,US,remote,166500,222000,scaleup,pytorch|kubernetes|mlflow|aws
J70125,2024-11-05,Data Engineer,mid,Toronto,CA,hybrid,82500,110000,scaleup,airflow|terraform|kafka
J72092,2024-11-05,Junior Research Scientist,junior,London,GB,hybrid,,,midmarket,python|jax|pytorch
J72806,2024-11-05,Senior Machine Learning Engineer,senior,San Francisco,US,hybrid,213000,284000,midmarket,mlflow|aws|pytorch|python|sql|kubernetes
J70547,2024-11-06,Junior Data Engineer,junior,Berlin,DE,onsite,59500,79500,enterprise,python|terraform|airflow|sql|kafka
J70656,2024-11-06,Senior Data Scientist,senior,San Francisco,US,remote,185000,246500,scaleup,python|pytorch|statistics|sql
J70328,2024-11-07,Senior BI Developer,senior,Bengaluru,IN,remote,36000,48000,startup,excel|sql|dax|power bi|modelling
J70560,2024-11-07,Junior Data Analyst,junior,Toronto,CA,remote,,,midmarket,excel|python|tableau|statistics|looker
J71314,2024-11-07,Data Engineer,mid,Chicago,US,onsite,106000,141000,startup,airflow|aws|terraform|sql|spark
J72915,2024-11-07,Lead Data Platform Engineer,lead,Chicago,US,hybrid,198000,264000,midmarket,aws|kubernetes|terraform|spark|observability|python
J72044,2024-11-08,Lead Data Engineer,lead,São Paulo,BR,hybrid,,,enterprise,python|aws|spark
J71225,2024-11-09,Junior Data Engineer,junior,Toronto,CA,remote,,,midmarket,sql|spark|terraform
J71513,2024-11-09,Senior Data Analyst,senior,Bengaluru,IN,hybrid,32000,43000,scaleup,looker|statistics|python|tableau
J71914,2024-11-09,Data Scientist,mid,Toronto,CA,onsite,,,enterprise,sql|python|pytorch|statistics|pandas
J72703,2024-11-09,Data Engineer,mid,Austin,US,remote,104500,139000,midmarket,python|spark|airflow|terraform|aws
J71765,2024-11-10,Senior Data Scientist,senior,London,GB,onsite,126500,169000,scaleup,pytorch|statistics|python|experimentation|sql|pandas
J71660,2024-11-11,Junior BI Developer,junior,Bengaluru,IN,hybrid,,,enterprise,excel|dax|power bi|sql|modelling
J71907,2024-11-11,Junior Data Analyst,junior,Berlin,DE,hybrid,43500,58000,enterprise,statistics|sql|tableau|looker
J72320,2024-11-11,Staff Data Analyst,staff,New York,US,hybrid,139000,185000,midmarket,python|looker|sql
J72377,2024-11-11,Lead Data Platform Engineer,lead,London,GB,hybrid,154500,206500,enterprise,terraform|observability|aws|kubernetes|python|spark
J72420,2024-11-11,Analytics Engineer,mid,Berlin,DE,hybrid,71500,95500,enterprise,python|sql|snowflake|airflow|dbt|git
J70168,2024-11-12,Lead BI Developer,lead,São Paulo,BR,remote,,,midmarket,power bi|sql|dax|excel
J70692,2024-11-12,Senior BI Developer,senior,Berlin,DE,remote,78500,105000,midmarket,dax|excel|sql|modelling|power bi
J71555,2024-11-12,Data Scientist,mid,San Francisco,US,hybrid,,,midmarket,statistics|experimentation|python|sql|pandas
J72719,2024-11-12,Analytics Engineer,mid,São Paulo,BR,hybrid,,,midmarket,snowflake|sql|python|git|dbt
J70158,2024-11-13,Senior Machine Learning Engineer,senior,Austin,US,onsite,171000,227500,scaleup,python|sql|pytorch
J70722,2024-11-13,Senior BI Developer,senior,São Paulo,BR,onsite,39000,52000,scaleup,power bi|sql|modelling|excel|dax
J72018,2024-11-13,Senior Analytics Engineer,senior,Austin,US,remote,125000,167000,midmarket,dbt|git|snowflake|airflow
J72311,2024-11-13,Data Engineer,mid,Amsterdam,NL,hybrid,83000,110500,startup,spark|kafka|sql|python|terraform
J72461,2024-11-13,Machine Learning Engineer,mid,San Francisco,US,hybrid,165500,220500,enterprise,mlflow|kubernetes|python|aws|sql|pytorch
J72783,2024-11-13,Data Engineer,mid,New York,US,onsite,134000,178500,startup,terraform|airflow|python|kafka|aws|sql
J70014,2024-11-14,Senior Data Analyst,senior,San Francisco,US,hybrid,109500,146000,enterprise,python|statistics|looker|tableau|excel|sql
J70052,2024-11-14,Data Analyst,mid,New York,US,hybrid,93000,124500,startup,looker|python|tableau|statistics
J71285,2024-11-14,Senior Data Analyst,senior,San Francisco,US,hybrid,123500,165000,enterprise,sql|excel|looker|statistics|python|tableau
J73329,2024-11-14,Data Analyst,mid,Amsterdam,NL,onsite,,,startup,python|tableau|sql
J73433,2024-11-14,Senior Analytics Engineer,senior,Austin,US,onsite,121500,162000,enterprise,sql|python|git|dbt
J70321,2024-11-15,Data Scientist,mid,San Francisco,US,hybrid,135500,181000,midmarket,experimentation|statistics|sql|python|pytorch
J71299,2024-11-15,Data Analyst,mid,London,GB,hybrid,63000,84000,enterprise,python|excel|looker|statistics|sql|tableau
J70135,2024-11-16,Data Analyst,mid,São Paulo,BR,hybrid,27500,36500,startup,tableau|sql|looker|statistics|python
J70758,2024-11-16,Lead Data Scientist,lead,Toronto,CA,onsite,,,enterprise,sql|statistics|python
J72241,2024-11-16,Lead BI Developer,lead,Bengaluru,IN,remote,45500,61000,startup,dax|power bi|sql|excel
J72612,2024-11-16,Senior Data Analyst,senior,Amsterdam,NL,remote,,,midmarket,sql|tableau|statistics|looker|python|excel
J72649,2024-11-16,Senior Analytics Engineer,senior,San Francisco,US,hybrid,152000,202500,scaleup,airflow|dbt|git
J71156,2024-11-17,Senior Data Engineer,senior,Amsterdam,NL,remote,123500,164500,enterprise,python|sql|terraform|spark|aws|airflow
J71600,2024-11-17,Data Engineer,mid,New York,US,onsite,128500,171000,midmarket,sql|aws|spark|kafka
J72577,2024-11-17,Senior Data Analyst,senior,Bengaluru,IN,remote,32000,42500,enterprise,excel|looker|sql|tableau|python|statistics
J72790,2024-11-17,Senior Data Engineer,senior,Austin,US,hybrid,,,startup,spark|airflow|kafka|python
J73015,2024-11-17,Data Analyst,mid,Berlin,DE,remote,,,scaleup,statistics|python|sql|tableau|excel
J70568,2024-11-18,Data Platform Engineer,mid,São Paulo,BR,onsite,51000,68000,startup,aws|python|kubernetes|observability|spark|terraform
J71046,2024-11-18,Senior BI Developer,senior,New York,US,hybrid,120000,159500,enterprise,sql|excel|modelling|power bi|dax
J71069,2024-11-18,Data Platform Engineer,mid,Bengaluru,IN,remote,39000,52000,scaleup,spark|aws|kubernetes
J72185,2024-11-18,Data Engineer,mid,Amsterdam,NL,onsite,95000,126500,scaleup,aws|spark|kafka|python|sql|airflow
J72476,2024-11-18,Staff Data Analyst,staff,New York,US,hybrid,130000,173500,midmarket,tableau|looker|python|excel|sql|statistics
J72724,2024-11-18,Senior Analytics Engineer,senior,Toronto,CA,remote,,,scaleup,airflow|snowflake|sql|dbt|python|git
J71360,2024-11-19,Senior Research Scientist,senior,London,GB,remote,145000,193000,midmarket,research|jax|pytorch|python|statistics
J71978,2024-11-19,Data Analyst,mid,Amsterdam,NL,onsite,60500,80500,enterprise,tableau|statistics|python|excel
J72309,2024-11-19,Data Analyst,mid,Berlin,DE,hybrid,58000,77500,startup,sql|statistics|python|tableau|excel|looker
J72954,2024-11-19,Senior Data Analyst,senior,London,GB,remote,77500,103500,startup,sql|looker|statistics
J73227,2024-11-19,Senior Data Engineer,senior,New York,US,remote,184000,245500,enterprise,terraform|python|airflow
J70573,2024-11-20,Staff Data Scientist,staff,New York,US,hybrid,195000,260000,enterprise,python|experimentation|statistics|pandas|pytorch|sql
J72122,2024-11-20,Staff Data Engineer,staff,London,GB,hybrid,150500,201000,startup,aws|terraform|spark|kafka|sql|airflow
J72987,2024-11-20,Senior Analytics Engineer,senior,São Paulo,BR,onsite,46000,61500,startup,airflow|dbt|git|snowflake|python|sql
J70349,2024-11-21,Senior Research Scientist,senior,Toronto,CA,hybrid,129000,172000,enterprise,pytorch|research|jax|python|statistics
J70647,2024-11-21,Junior Data Analyst,junior,London,GB,remote,48000,64000,startup,looker|statistics|tableau|excel
J72106,2024-11-21,Staff Data Platform Engineer,staff,Austin,US,onsite,188000,250500,midmarket,observability|spark|terraform|aws|kubernetes|python
J72659,2024-11-21,Junior Data Engineer,junior,New York,US,remote,102000,136000,scaleup,python|airflow|sql|aws|kafka
J71117,2024-11-22,Junior Data Engineer,junior,Austin,US,onsite,80000,107000,enterprise,kafka|sql|terraform
J71550,2024-11-22,Senior Data Platform Engineer,senior,Berlin,DE,remote,123000,164000,enterprise,spark|python|aws|terraform
J71592,2024-11-22,Data Engineer,mid,São Paulo,BR,remote,42500,56500,startup,sql|kafka|aws|spark
J72034,2024-11-22,BI Developer,mid,Austin,US,hybrid,,,midmarket,modelling|excel|sql
J71076,2024-11-23,Data Scientist,mid,Bengaluru,IN,onsite,,,scaleup,pandas|pytorch|statistics|python|experimentation
J72359,2024-11-23,Staff Analytics Engineer,staff,New York,US,hybrid,192000,256000,scaleup,git|dbt|airflow
J72680,2024-11-23,Data Analyst,mid,Bengaluru,IN,remote,26500,35500,scaleup,tableau|statistics|looker
J70010,2024-11-24,Senior Machine Learning Engineer,senior,San Francisco,US,hybrid,214500,286000,startup,kubernetes|mlflow|python
J72628,2024-11-24,Junior Data Analyst,junior,San Francisco,US,hybrid,74500,99500,enterprise,python|tableau|looker|excel|sql
J71058,2024-11-25,Analytics Engineer,mid,San Francisco,US,remote,133000,177500,scaleup,snowflake|dbt|git|sql|python|airflow
J71271,2024-11-25,Analytics Engineer,mid,Bengaluru,IN,onsite,30500,40500,scaleup,git|airflow|sql|dbt
J72191,2024-11-25,Senior Machine Learning Engineer,senior,São Paulo,BR,remote,68500,91500,midmarket,kubernetes|pytorch|mlflow
J73129,2024-11-25,Data Analyst,mid,Berlin,DE,remote,59000,79000,scaleup,sql|tableau|statistics|python|looker|excel
J70974,2024-11-26,Data Platform Engineer,mid,Bengaluru,IN,remote,42500,57000,startup,terraform|python|observability
J71432,2024-11-26,Junior Data Engineer,junior,San Francisco,US,hybrid,,,startup,airflow|kafka|aws|python|sql|terraform
J72446,2024-11-26,Data Scientist,mid,San Francisco,US,onsite,137000,182500,midmarket,sql|pandas|statistics|experimentation|python
J73200,2024-11-26,Machine Learning Engineer,mid,Berlin,DE,hybrid,102500,137000,enterprise,mlflow|python|kubernetes|pytorch|sql|aws
J72523,2024-11-27,Senior Data Analyst,senior,New York,US,hybrid,111500,149000,enterprise,statistics|sql|excel|tableau
J70234,2024-11-28,Staff Data Analyst,staff,New York,US,onsite,142500,190000,enterprise,excel|looker|tableau
